image_path,pred_change_ratio,logit_change_ratio,inst_gt_sem_ratio,max_score_delta,sem_min,sem_max,sem_mean,sem_std,inst_min,inst_max,inst_mean,inst_std,dual_min,dual_max,dual_mean,dual_std
data/LoveDA/img_dir/val/2522.png,3.528594970703125e-05,0.18169309198856354,0.18244607746601105,2.9302891562110744e-06,9.616952552230287e-14,0.9999996423721313,0.36556851863861084,0.3792482912540436,0.0,0.9331508874893188,0.04776374250650406,0.16714677214622498,7.237552029047689e-13,0.9999996423721313,0.3671550154685974,0.3779865503311157
data/LoveDA/img_dir/val/2523.png,0.0,0.0,0.0,0.0,1.5346486581524488e-10,1.0,0.5414145588874817,0.4445021152496338,0.0,0.0,0.0,0.0,1.5346486581524488e-10,1.0,0.5414145588874817,0.4445021152496338
data/LoveDA/img_dir/val/2524.png,2.765655517578125e-05,0.044128693640232086,0.044128693640232086,4.952437961946998e-07,1.0801283423234054e-07,0.9999995231628418,0.401323139667511,0.3718509078025818,0.0,0.5261743664741516,0.04933799430727959,0.14010900259017944,1.0801283423234054e-07,0.9999995231628418,0.4028876721858978,0.3703937828540802
data/LoveDA/img_dir/val/2525.png,0.0,0.10998958349227905,0.11011341959238052,0.0,2.9632207798613308e-08,0.9999996423721313,0.49247851967811584,0.4237929582595825,0.0,0.7829229235649109,0.007972507737576962,0.06829562783241272,1.4323356367640372e-07,0.9999996423721313,0.4926627278327942,0.42358511686325073
data/LoveDA/img_dir/val/2526.png,0.0,0.0,0.0,0.0,3.62769299044885e-07,0.9999996423721313,0.6709129214286804,0.38706278800964355,0.0,0.0,0.0,0.0,3.62769299044885e-07,0.9999996423721313,0.6709129214286804,0.38706278800964355
data/LoveDA/img_dir/val/2527.png,0.0,6.267002845561365e-06,6.267002845561365e-06,0.0,0.0007800377206876874,0.9999935626983643,0.5223252177238464,0.3637767732143402,0.0,0.5564221143722534,0.003522290149703622,0.042744770646095276,0.0007800377206876874,0.9999935626983643,0.5223252177238464,0.3637767732143402
data/LoveDA/img_dir/val/2528.png,0.0,0.0,0.0,0.0,0.026547007262706757,0.9999762773513794,0.748614490032196,0.19714117050170898,0.0,0.0,0.0,0.0,0.026547007262706757,0.9999762773513794,0.748614490032196,0.19714117050170898
data/LoveDA/img_dir/val/2529.png,1.9073486328125e-06,0.0014598029665648937,0.0016196115175262094,1.4498525047201838e-07,3.651186936815785e-21,1.0,0.44617995619773865,0.3626900911331177,0.0,0.8945212364196777,0.0032524054404348135,0.05207991227507591,8.880399298132492e-18,1.0,0.4461870789527893,0.36268681287765503
data/LoveDA/img_dir/val/2530.png,0.0,0.0,0.0,0.0,3.469195775096523e-08,1.0,0.5505177974700928,0.3952030539512634,0.0,0.0,0.0,0.0,3.469195775096523e-08,1.0,0.5505177974700928,0.3952030539512634
data/LoveDA/img_dir/val/2531.png,0.0,0.047205790877342224,0.04743276536464691,0.0,1.2066054752568611e-11,1.0,0.6138582229614258,0.3810194730758667,0.0,0.5351241230964661,0.000604602915700525,0.016957713291049004,9.90986706028707e-08,1.0,0.6138741970062256,0.38099417090415955
data/LoveDA/img_dir/val/2532.png,2.765655517578125e-05,0.155565544962883,0.15572085976600647,2.3399566089210566e-06,4.4969081236523323e-10,0.9999986886978149,0.46791261434555054,0.41507261991500854,0.0,0.905908465385437,0.01987176574766636,0.11889754980802536,9.823316382551184e-09,0.9999986886978149,0.4691406786441803,0.4141167402267456
data/LoveDA/img_dir/val/2533.png,0.0,0.0,0.0,0.0,0.00022609243751503527,0.9999998807907104,0.6561827063560486,0.3348807096481323,0.0,0.0,0.0,0.0,0.00022609243751503527,0.9999998807907104,0.6561827063560486,0.3348807096481323
data/LoveDA/img_dir/val/2534.png,4.00543212890625e-05,0.14784622192382812,0.14855003356933594,9.993503908845014e-07,6.683059054074514e-12,1.0,0.4718441367149353,0.42673078179359436,0.0,0.9043856263160706,0.08906792104244232,0.23980961740016937,3.7985434242493454e-10,1.0,0.4720762073993683,0.4264984428882599
data/LoveDA/img_dir/val/2535.png,0.08894538879394531,0.1539808064699173,0.17978492379188538,0.004370975308120251,0.0,1.0,0.38163259625434875,0.3883005678653717,0.0,0.9136754870414734,0.07069733738899231,0.1810130476951599,1.030359863960023e-23,1.0,0.38330456614494324,0.38717129826545715
data/LoveDA/img_dir/val/2536.png,1.52587890625e-05,0.06827627122402191,0.06834030151367188,7.444360790032079e-07,6.297512511466152e-11,1.0,0.5019290447235107,0.41713181138038635,0.0,0.8542574048042297,0.027192415669560432,0.13732099533081055,6.297512511466152e-11,1.0,0.5028115510940552,0.4163385033607483
data/LoveDA/img_dir/val/2537.png,0.00015544891357421875,0.08578015118837357,0.08760125935077667,5.912350843573222e-06,7.425463357099575e-19,1.0,0.45225781202316284,0.4024970233440399,0.0,0.8823761940002441,0.07900036871433258,0.18539507687091827,1.442869851375761e-10,1.0,0.4546931982040405,0.40129202604293823
data/LoveDA/img_dir/val/2538.png,0.0,0.0,0.0,0.0,1.051851161726347e-09,0.9999998807907104,0.6386022567749023,0.4088369905948639,0.0,0.0,0.0,0.0,1.051851161726347e-09,0.9999998807907104,0.6386022567749023,0.4088369905948639
data/LoveDA/img_dir/val/2539.png,0.00040531158447265625,0.12365464121103287,0.12365546077489853,2.0205898181302473e-05,3.673306797624676e-11,1.0,0.4852446913719177,0.43286001682281494,0.0,0.8683224320411682,0.016535386443138123,0.10675293207168579,3.673306797624676e-11,1.0,0.48684749007225037,0.431670606136322
data/LoveDA/img_dir/val/2540.png,2.384185791015625e-05,0.10823645442724228,0.10856369882822037,2.474504981364589e-06,8.527263639125648e-15,1.0,0.4545705318450928,0.3896779716014862,0.0,0.8163875341415405,0.016508162021636963,0.10277747362852097,1.3074626104003784e-10,1.0,0.45510023832321167,0.3893035054206848
data/LoveDA/img_dir/val/2541.png,5.7220458984375e-05,0.0009806497255340219,0.0009806497255340219,8.657056241645478e-06,1.25503654184808e-16,0.9999961853027344,0.23644988238811493,0.3701636791229248,0.0,0.7189688682556152,0.08997238427400589,0.22240430116653442,1.25503654184808e-16,0.9999961853027344,0.23655694723129272,0.37013107538223267
data/LoveDA/img_dir/val/2542.png,0.0,0.0,0.0,0.0,2.577591885710717e-06,0.9992663264274597,0.627450168132782,0.37428709864616394,0.0,0.0,0.0,0.0,2.577591885710717e-06,0.9992663264274597,0.627450168132782,0.37428709864616394
data/LoveDA/img_dir/val/2543.png,0.0,0.0,0.0,0.0,0.0014920613029971719,0.999747097492218,0.6372503042221069,0.3559063971042633,0.0,0.0,0.0,0.0,0.0014920613029971719,0.999747097492218,0.6372503042221069,0.3559063971042633
data/LoveDA/img_dir/val/2544.png,0.0025701522827148438,0.04380621388554573,0.043811120092868805,0.00018717699276749045,1.329037926803625e-13,1.0,0.24865591526031494,0.35887566208839417,0.0,0.7302078008651733,0.06642844527959824,0.17705267667770386,1.329037926803625e-13,1.0,0.24949273467063904,0.35855022072792053
data/LoveDA/img_dir/val/2545.png,0.0,0.003768784925341606,0.0039768218994140625,0.0,8.354105540751399e-15,1.0,0.5207289457321167,0.4502204954624176,0.0,0.7807844281196594,0.001065957942046225,0.027694644406437874,7.826386760889648e-11,1.0,0.5207335352897644,0.4502159357070923
data/LoveDA/img_dir/val/2546.png,0.010829925537109375,0.07105813920497894,0.07151154428720474,6.894973694215878e-07,4.40694833585785e-27,0.9999982118606567,0.36824098229408264,0.3893083333969116,0.0,0.8263975381851196,0.02407032810151577,0.13246844708919525,4.40694833585785e-27,0.9999982118606567,0.36865922808647156,0.388959676027298
data/LoveDA/img_dir/val/2547.png,1.9073486328125e-06,0.03887898847460747,0.039443425834178925,4.401471187520656e-09,2.5841833917183976e-07,1.0,0.732281506061554,0.3185281455516815,0.0,0.55467289686203,0.0005912771448493004,0.01763221248984337,6.999850938882446e-07,1.0,0.7322904467582703,0.31850799918174744
data/LoveDA/img_dir/val/2548.png,0.0,0.013346672989428043,0.013353211805224419,0.0,2.7791479224680655e-15,1.0,0.3884975016117096,0.38362932205200195,0.0,0.6766372919082642,0.005254245363175869,0.056177768856287,2.7791479224680655e-15,1.0,0.38857999444007874,0.38355058431625366
data/LoveDA/img_dir/val/2549.png,0.0,0.0,0.0,0.0,7.09957339495304e-06,0.9999969005584717,0.7797831296920776,0.32446417212486267,0.0,0.0,0.0,0.0,7.09957339495304e-06,0.9999969005584717,0.7797831296920776,0.32446417212486267
data/LoveDA/img_dir/val/2550.png,2.956390380859375e-05,0.1692567616701126,0.17022092640399933,5.377068646339467e-06,1.886613504309409e-10,1.0,0.4385777413845062,0.3979518711566925,0.0,0.9294084310531616,0.04703833535313606,0.15452656149864197,1.1525734811002053e-09,1.0,0.4416908323764801,0.394698828458786
data/LoveDA/img_dir/val/2551.png,0.0,0.011700631119310856,0.011784962378442287,0.0,2.64657362691878e-09,0.9999998807907104,0.7082927227020264,0.3607107996940613,0.0,0.6636268496513367,0.0016410454409196973,0.032126717269420624,8.239235853579885e-07,0.9999998807907104,0.7083085179328918,0.36068159341812134
data/LoveDA/img_dir/val/2552.png,0.0,0.0,0.0,0.0,2.424616809548752e-07,0.9999778270721436,0.7429044246673584,0.31296730041503906,0.0,0.0,0.0,0.0,2.424616809548752e-07,0.9999778270721436,0.7429044246673584,0.31296730041503906
data/LoveDA/img_dir/val/2553.png,1.9073486328125e-06,0.05726528540253639,0.05728326737880707,2.4233031581388786e-08,1.3302582374308258e-05,0.9999797344207764,0.5195020437240601,0.35623985528945923,0.0,0.7234801650047302,0.01621774397790432,0.09613079577684402,1.3302582374308258e-05,0.9999797344207764,0.5198532938957214,0.3557557761669159
data/LoveDA/img_dir/val/2554.png,0.0,0.0,0.0,0.0,0.05901505798101425,0.9995527863502502,0.7588550448417664,0.1594005525112152,0.0,0.0,0.0,0.0,0.05901505798101425,0.9995527863502502,0.7588550448417664,0.1594005525112152
data/LoveDA/img_dir/val/2555.png,0.0,0.1330563724040985,0.13316304981708527,0.0,1.3331834247676255e-10,1.0,0.6389820575714111,0.3704293370246887,0.0,0.8121862411499023,0.0017393662128597498,0.03421707823872566,4.484157216211315e-06,1.0,0.6391456127166748,0.3701540529727936
data/LoveDA/img_dir/val/2556.png,0.0,0.0001780646271072328,0.00018174308934248984,0.0,1.6596690244341517e-08,0.9999295473098755,0.42381376028060913,0.3850409686565399,0.0,0.7692262530326843,0.01119055226445198,0.08177028596401215,1.6596690244341517e-08,0.9999295473098755,0.4238264262676239,0.385038286447525
data/LoveDA/img_dir/val/2557.png,0.0,0.1253332495689392,0.12534673511981964,0.0,1.2140586314046686e-09,0.9999983310699463,0.45203641057014465,0.40078091621398926,0.0,0.7518271207809448,0.017185423523187637,0.08903298527002335,7.956593606195383e-08,0.9999983310699463,0.45298558473587036,0.3998013436794281
data/LoveDA/img_dir/val/2558.png,9.1552734375e-05,0.11827714741230011,0.1182774156332016,5.115041403769283e-06,9.020626238445537e-20,1.0,0.36413437128067017,0.3818068206310272,0.0,0.7523537278175354,0.07499530166387558,0.17550764977931976,9.020626238445537e-20,1.0,0.3658236861228943,0.380362868309021
data/LoveDA/img_dir/val/2559.png,0.0,0.1781149059534073,0.178362175822258,0.0,1.063901175019983e-16,1.0,0.4566013813018799,0.39736005663871765,0.0,0.7567463517189026,0.013997456058859825,0.0916728526353836,8.130524790754545e-13,1.0,0.45751628279685974,0.3963930904865265
data/LoveDA/img_dir/val/2560.png,9.5367431640625e-07,0.20141534507274628,0.20153619349002838,2.4871866344255977e-08,1.7546726738260077e-08,0.9999972581863403,0.3785613179206848,0.38546109199523926,0.0,0.9604852199554443,0.06674200296401978,0.15889859199523926,1.9485219127091113e-06,0.9999972581863403,0.37973296642303467,0.38439902663230896
data/LoveDA/img_dir/val/2561.png,3.62396240234375e-05,0.20807988941669464,0.20847471058368683,2.0056777429999784e-06,3.552282979487481e-13,1.0,0.583495557308197,0.38380035758018494,0.0,0.9683083295822144,0.07573633641004562,0.1842879354953766,8.516539651282073e-07,1.0,0.5837997794151306,0.3834092915058136
data/LoveDA/img_dir/val/2562.png,0.0,0.0,0.0,0.0,4.051219093526015e-06,0.9999942779541016,0.722385048866272,0.3434635102748871,0.0,0.0,0.0,0.0,4.051219093526015e-06,0.9999942779541016,0.722385048866272,0.3434635102748871
data/LoveDA/img_dir/val/2563.png,0.2192668914794922,0.25120532512664795,0.26781901717185974,0.0063994405791163445,7.195400661383314e-30,1.0,0.27194541692733765,0.3761690855026245,0.0,0.8203071355819702,0.06256768107414246,0.16439597308635712,2.6825568491726045e-23,1.0,0.27639397978782654,0.37439674139022827
data/LoveDA/img_dir/val/2564.png,0.0,0.14207486808300018,0.14210210740566254,0.0,8.590884253978359e-11,0.9999996423721313,0.4544524550437927,0.4056577682495117,0.0,0.7616613507270813,0.037571534514427185,0.11987486481666565,3.639793888510212e-08,0.9999996423721313,0.4553086757659912,0.40477675199508667
data/LoveDA/img_dir/val/2565.png,0.0,0.0,0.0,0.0,3.3068392895074794e-06,0.9999988079071045,0.5683112144470215,0.3828525245189667,0.0,0.0,0.0,0.0,3.3068392895074794e-06,0.9999988079071045,0.5683112144470215,0.3828525245189667
data/LoveDA/img_dir/val/2566.png,0.0,0.0,0.0,0.0,0.04999329522252083,0.9993287324905396,0.8624780178070068,0.10959915816783905,0.0,0.0,0.0,0.0,0.04999329522252083,0.9993287324905396,0.8624780178070068,0.10959915816783905
data/LoveDA/img_dir/val/2567.png,0.02714061737060547,0.08884498476982117,0.11820453405380249,1.1300830010441132e-05,3.264720208843833e-30,1.0,0.26529404520988464,0.36209121346473694,0.0,0.8597426414489746,0.06016241014003754,0.18065448105335236,5.225207560196362e-25,1.0,0.2655901312828064,0.36194929480552673
data/LoveDA/img_dir/val/2568.png,2.956390380859375e-05,0.1584559977054596,0.15858051180839539,3.909487986675231e-06,9.667297141296473e-16,1.0,0.47843554615974426,0.42054373025894165,0.0,0.8023274540901184,0.08849211037158966,0.2083633542060852,9.667297141296473e-16,1.0,0.47875842452049255,0.4202349781990051
data/LoveDA/img_dir/val/2569.png,0.0,0.13095134496688843,0.13095147907733917,0.0,5.527710555952581e-08,0.9999840259552002,0.30314382910728455,0.37872251868247986,0.0,0.7889711856842041,0.03505139425396919,0.12253212183713913,5.527710555952581e-08,0.9999840259552002,0.30997487902641296,0.373826265335083
data/LoveDA/img_dir/val/2570.png,0.0,0.0,0.0,0.0,0.0019267346942797303,0.9996651411056519,0.5619148015975952,0.30908769369125366,0.0,0.0,0.0,0.0,0.0019267346942797303,0.9996651411056519,0.5619148015975952,0.30908769369125366
data/LoveDA/img_dir/val/2571.png,0.05428886413574219,0.12200846523046494,0.21422046422958374,5.335694368113764e-06,0.0,1.0,0.15313129127025604,0.3135371506214142,0.0,0.8810539245605469,0.024389786645770073,0.11969916522502899,2.0790555690603073e-32,1.0,0.15357008576393127,0.3135867416858673
