image_path,gt_path,pred_change_ratio,logit_change_ratio,inst_gt_sem_ratio,max_score_delta,sem_min,sem_max,sem_mean,sem_std,inst_min,inst_max,inst_mean,inst_std,dual_min,dual_max,dual_mean,dual_std,sem_acc,dual_acc,delta_acc,sem_miou,dual_miou,delta_miou,valid_pixels
data/LoveDA/img_dir/val/2557.png,data/LoveDA/ann_dir/val/2557.png,0.0,0.1253332495689392,0.12534673511981964,0.0,1.2140586314046686e-09,0.9999983310699463,0.45203641057014465,0.40078091621398926,0.0,0.7518271207809448,0.017185423523187637,0.08903298527002335,7.956593606195383e-08,0.9999983310699463,0.45298558473587036,0.3998013436794281,0.02373027801513672,0.02373027801513672,0.0,0.0036821060451286526,0.0036821060451286526,0.0,1048576
data/LoveDA/img_dir/val/2558.png,data/LoveDA/ann_dir/val/2558.png,9.1552734375e-05,0.11827714741230011,0.1182774156332016,5.115041403769283e-06,9.020626238445537e-20,1.0,0.36413437128067017,0.3818068206310272,0.0,0.7523537278175354,0.07499530166387558,0.17550764977931976,9.020626238445537e-20,1.0,0.3658236861228943,0.380362868309021,0.25234127044677734,0.2522544860839844,-8.678436279296875e-05,0.05409029797071562,0.05406758634720478,-2.2711623510841827e-05,1048576
data/LoveDA/img_dir/val/2559.png,data/LoveDA/ann_dir/val/2559.png,0.0,0.1781149059534073,0.178362175822258,0.0,1.063901175019983e-16,1.0,0.4566013813018799,0.39736005663871765,0.0,0.7567463517189026,0.013997456058859825,0.0916728526353836,8.130524790754545e-13,1.0,0.45751628279685974,0.3963930904865265,0.004978179931640625,0.004978179931640625,0.0,0.0012687415857762887,0.0012687415857762887,0.0,1048576
data/LoveDA/img_dir/val/2560.png,data/LoveDA/ann_dir/val/2560.png,9.5367431640625e-07,0.20141534507274628,0.20153619349002838,2.4871866344255977e-08,1.7546726738260077e-08,0.9999972581863403,0.3785613179206848,0.38546109199523926,0.0,0.9604852199554443,0.06674200296401978,0.15889859199523926,1.9485219127091113e-06,0.9999972581863403,0.37973296642303467,0.38439902663230896,0.0660848617553711,0.0660858154296875,9.5367431640625e-07,0.016732198067346927,0.016732439215520905,2.4114817397807853e-07,1048576
data/LoveDA/img_dir/val/2561.png,data/LoveDA/ann_dir/val/2561.png,3.62396240234375e-05,0.20807988941669464,0.20847471058368683,2.0056777429999784e-06,3.552282979487481e-13,1.0,0.583495557308197,0.38380035758018494,0.0,0.9683083295822144,0.07573633641004562,0.1842879354953766,8.516539651282073e-07,1.0,0.5837997794151306,0.3834092915058136,0.0024585723876953125,0.0024585723876953125,0.0,0.005188912144022768,0.005189779431836366,8.672878135983567e-07,1048576
data/LoveDA/img_dir/val/2562.png,data/LoveDA/ann_dir/val/2562.png,0.0,0.0,0.0,0.0,4.051219093526015e-06,0.9999942779541016,0.722385048866272,0.3434635102748871,0.0,0.0,0.0,0.0,4.051219093526015e-06,0.9999942779541016,0.722385048866272,0.3434635102748871,0.00036334991455078125,0.00036334991455078125,0.0,5.522710006846131e-05,5.522710006846131e-05,0.0,1048576
data/LoveDA/img_dir/val/2563.png,data/LoveDA/ann_dir/val/2563.png,0.2192668914794922,0.25120532512664795,0.26781901717185974,0.0063994405791163445,7.195400661383314e-30,1.0,0.27194541692733765,0.3761690855026245,0.0,0.8203071355819702,0.06256768107414246,0.16439597308635712,2.6825568491726045e-23,1.0,0.27639397978782654,0.37439674139022827,0.08575248718261719,0.0024805068969726562,-0.08327198028564453,0.05580289215118334,0.003262603902880875,-0.052540288248302466,1048576
data/LoveDA/img_dir/val/2564.png,data/LoveDA/ann_dir/val/2564.png,0.0,0.14207486808300018,0.14210210740566254,0.0,8.590884253978359e-11,0.9999996423721313,0.4544524550437927,0.4056577682495117,0.0,0.7616613507270813,0.037571534514427185,0.11987486481666565,3.639793888510212e-08,0.9999996423721313,0.4553086757659912,0.40477675199508667,0.009751319885253906,0.009751319885253906,0.0,0.004435223613347398,0.004435223613347398,0.0,1048576
data/LoveDA/img_dir/val/2565.png,data/LoveDA/ann_dir/val/2565.png,0.0,0.0,0.0,0.0,3.3068392895074794e-06,0.9999988079071045,0.5683112144470215,0.3828525245189667,0.0,0.0,0.0,0.0,3.3068392895074794e-06,0.9999988079071045,0.5683112144470215,0.3828525245189667,0.005810737609863281,0.005810737609863281,0.0,0.0015978819092696424,0.0015978819092696424,0.0,1048576
data/LoveDA/img_dir/val/2566.png,data/LoveDA/ann_dir/val/2566.png,0.0,0.0,0.0,0.0,0.04999329522252083,0.9993287324905396,0.8624780178070068,0.10959915816783905,0.0,0.0,0.0,0.0,0.04999329522252083,0.9993287324905396,0.8624780178070068,0.10959915816783905,1.9073486328125e-05,1.9073486328125e-05,0.0,1.076063715884745e-05,1.076063715884745e-05,0.0,1048576
