image_path,instance_selected_mask_agree,instance_top_changed,instance_top_query_agree,pair,pred_logits_max_abs,pred_logits_rel,pred_masks_max_abs,pred_masks_rel,presence_max_abs,presence_rel,semantic_changed_margin,semantic_changed_ratio,semantic_max_abs,semantic_pixel_agree,semantic_rel
data/Potsdam/img_dir/val/2_13_0_3072_512_3584.png,1.0,0,1.0,A_vs_B,0.051058292388916016,0.00852904976331639,13.492240905761719,0.060597221112396335,0.0017131567001342773,0.0002880224738899357,0.0,0.0,0.012608528137207031,1.0,0.000417579328544049
data/Potsdam/img_dir/val/2_13_0_3072_512_3584.png,1.0,0,1.0,A_vs_C,0.0609586238861084,0.010182853994952095,11.878414154052734,0.05334909849188724,0.0008134841918945312,0.00013676608181928336,0.0,0.0,0.007904052734375,1.0,0.0002617727460080991
data/Potsdam/img_dir/val/2_13_0_3584_512_4096.png,0.9999819397926331,0,1.0,A_vs_B,0.039247989654541016,0.006985012633596914,2.6408538818359375,0.018192595476674237,0.0006866455078125,0.00022773736757420362,8.177757263183594e-05,1.2056327250320464e-05,0.011135101318359375,0.9999879598617554,0.00026627895817878057
data/Potsdam/img_dir/val/2_13_0_3584_512_4096.png,0.9999839067459106,0,1.0,A_vs_C,0.03524923324584961,0.006273349073775464,3.7819595336914062,0.02605356562089174,0.0003790557384490967,0.00012572012058056838,8.177757263183594e-05,1.2056327250320464e-05,0.010677337646484375,0.9999879598617554,0.0002553322384180907
data/Potsdam/img_dir/val/2_13_0_4096_512_4608.png,0.9999960064888,0,1.0,A_vs_B,0.09272146224975586,0.016877373083585192,23.394521713256836,0.16067434649884366,0.0006108283996582031,0.00016219158434584814,0.00015605412772856653,0.00015673224697820842,0.012039661407470703,0.9998432397842407,0.0003785519701224339
data/Potsdam/img_dir/val/2_13_0_4096_512_4608.png,1.0,0,1.0,A_vs_C,0.043962955474853516,0.008002237922084762,5.277790069580078,0.03624803621898076,0.00011777877807617188,3.127347488948048e-05,0.00017780240159481764,0.00020495755597949028,0.005454063415527344,0.9997950196266174,0.00017148708599391656
data/Potsdam/img_dir/val/2_13_0_4608_512_5120.png,0.9999960064888,0,1.0,A_vs_B,0.13773536682128906,0.026149246208041106,7.556377410888672,0.048835791190214355,0.0009603500366210938,0.00016533545899673666,0.0,0.0,0.00806427001953125,1.0,0.0002820454270583264
data/Potsdam/img_dir/val/2_13_0_4608_512_5120.png,0.9999939799308777,0,1.0,A_vs_C,0.11431169509887695,0.02170223036090277,4.169036865234375,0.026943891595661774,0.000347137451171875,5.976376074956519e-05,0.0,0.0,0.008098602294921875,1.0,0.000283246188100675
data/Potsdam/img_dir/val/2_13_0_5120_512_5632.png,0.9999960064888,0,1.0,A_vs_B,0.1109311580657959,0.022337939647100617,3.818378448486328,0.026761963978687454,0.0013880729675292969,0.00033134522404722937,0.0012816190719604492,1.2056327250320464e-05,0.009629756212234497,0.9999879598617554,0.0005949899993671163
data/Potsdam/img_dir/val/2_13_0_5120_512_5632.png,0.9999979734420776,0,1.0,A_vs_C,0.07842016220092773,0.015791278851710566,2.5073986053466797,0.017573666953599052,0.0002422332763671875,5.782321326554192e-05,0.0,0.0,0.007961273193359375,1.0,0.00049190008842178
data/Potsdam/img_dir/val/2_13_0_512_512_1024.png,0.9999517798423767,0,1.0,A_vs_B,0.28400135040283203,0.05452079028845374,26.81829071044922,0.1610916311086342,0.0017142295837402344,0.00032292862397098035,0.0,0.0,0.00864410400390625,1.0,0.00037295316030894584
data/Potsdam/img_dir/val/2_13_0_512_512_1024.png,0.9999658465385437,0,1.0,A_vs_C,0.2894883155822754,0.0555741433004875,30.82421112060547,0.18515432249828354,0.0003113746643066406,5.865713253214191e-05,0.0,0.0,0.013197898864746094,1.0,0.0005694283743949141
data/Potsdam/img_dir/val/2_13_0_5488_512_6000.png,0.9999979734420776,0,1.0,A_vs_B,0.10185861587524414,0.01692122208781901,10.598909378051758,0.0629942324750755,0.0017986297607421875,0.0003081757003459749,0.0,0.0,0.012990951538085938,1.0,0.0004280010597283476
data/Potsdam/img_dir/val/2_13_0_5488_512_6000.png,1.0,0,1.0,A_vs_C,0.036180973052978516,0.006010549771584326,2.7508926391601562,0.016349830368781047,0.00026285648345947266,4.5037607321240365e-05,0.0002541542053222656,1.2056327250320464e-05,0.008699417114257812,0.9999879598617554,0.00028661177997665443
data/Potsdam/img_dir/val/2_13_1024_0_1536_512.png,0.999947726726532,0,1.0,A_vs_B,0.08149290084838867,0.016527861820600058,3.574838638305664,0.022978914342372404,0.0010151863098144531,0.0002266512244328875,0.00011076530063292012,7.233796350192279e-05,0.008180558681488037,0.9999276399612427,0.00029437207487495416
data/Potsdam/img_dir/val/2_13_1024_0_1536_512.png,0.9999517798423767,0,1.0,A_vs_C,0.10244607925415039,0.020777449622574325,3.0073719024658203,0.019331261725193078,0.00023740530014038086,5.3003277766333426e-05,0.00012217462062835693,4.822530900128186e-05,0.0067119598388671875,0.9999517798423767,0.00024152550225155258
data/Potsdam/img_dir/val/2_13_1024_1024_1536_1536.png,0.9999839067459106,0,1.0,A_vs_B,0.22797822952270508,0.04655218512560803,27.530364990234375,0.12149321445215883,0.0009007453918457031,0.00018319091023961698,0.00033339171204715967,0.0004701967700384557,0.01670360565185547,0.9995297789573669,0.0005249372937451826
data/Potsdam/img_dir/val/2_13_1024_1024_1536_1536.png,0.9999678730964661,0,1.0,A_vs_C,0.1889324188232422,0.03857919660005315,13.107662200927734,0.057844929237540484,0.0002512931823730469,5.1107257647579755e-05,0.0002408561995252967,0.00034963348298333585,0.006655693054199219,0.9996503591537476,0.00020916570785313327
data/Potsdam/img_dir/val/2_13_1024_1536_1536_2048.png,0.999985933303833,0,1.0,A_vs_B,0.06545448303222656,0.011041441844929537,10.263282775878906,0.06232176461486109,0.0013709068298339844,0.0003886130299582373,0.0,0.0,0.012182235717773438,1.0,0.00017152655898225292
data/Potsdam/img_dir/val/2_13_1024_1536_1536_2048.png,0.999989926815033,0,1.0,A_vs_C,0.043936967849731445,0.007411676830699215,4.213554382324219,0.025585979665715554,0.0002052783966064453,5.819057718157257e-05,0.0,0.0,0.011699676513671875,1.0,0.00016473209844952865
data/Potsdam/img_dir/val/2_13_1024_2048_1536_2560.png,0.9999960064888,0,1.0,A_vs_B,0.35819387435913086,0.06151865926310566,20.15939712524414,0.14727724110531099,0.00139617919921875,0.0002715566903805244,0.0009219854837283492,6.028163625160232e-05,0.012744903564453125,0.9999397397041321,0.0003102661026342733
data/Potsdam/img_dir/val/2_13_1024_2048_1536_2560.png,0.9999939799308777,0,1.0,A_vs_C,0.18216443061828613,0.03128616187843617,11.94625473022461,0.08727500268376424,0.0004336833953857422,8.435136950173735e-05,0.0,0.0,0.010782241821289062,1.0,0.0002624864229559334
data/Potsdam/img_dir/val/2_13_1024_2560_1536_3072.png,1.0,0,1.0,A_vs_B,0.22553253173828125,0.035752329159440877,9.856613159179688,0.04515706120027053,0.0011086463928222656,0.00031669743285732947,0.0,0.0,0.01398468017578125,1.0,0.0003222205619962483
data/Potsdam/img_dir/val/2_13_1024_2560_1536_3072.png,0.9999979734420776,0,1.0,A_vs_C,0.07361006736755371,0.011668965615246074,3.9530181884765625,0.018110346970102133,0.0005025863647460938,0.0001435695028953227,0.0,0.0,0.010232925415039062,1.0,0.00023577650233358864
data/Potsdam/img_dir/val/2_13_1024_3072_1536_3584.png,0.9999960064888,0,1.0,A_vs_B,0.21294379234313965,0.03305893748845118,4.957695007324219,0.018893800220207348,0.0013108253479003906,0.00042739441150309803,0.0,0.0,0.01325225830078125,1.0,0.00030161559691236625
data/Potsdam/img_dir/val/2_13_1024_3072_1536_3584.png,0.9999979734420776,0,1.0,A_vs_C,0.16464948654174805,0.02556137947575438,12.298311233520508,0.046868925004218694,0.0002474784851074219,8.069032359771113e-05,0.00011730194091796875,1.2056327250320464e-05,0.009820938110351562,0.9999879598617554,0.00022352025165540786
data/Potsdam/img_dir/val/2_13_1024_3584_1536_4096.png,0.9999939799308777,0,1.0,A_vs_B,0.047095537185668945,0.007834171747119773,2.9171066284179688,0.015154491381561946,0.0009102821350097656,0.00023279196093381547,0.00015664100646972656,1.2056327250320464e-05,0.01854240894317627,0.9999879598617554,0.0004024016079238102
data/Potsdam/img_dir/val/2_13_1024_3584_1536_4096.png,0.9999879598617554,0,1.0,A_vs_C,0.03595852851867676,0.005981570760694928,3.5351600646972656,0.018365304926118237,0.00048542022705078125,0.00012413945323762397,0.00015664100646972656,1.2056327250320464e-05,0.010511398315429688,0.9999879598617554,0.00022811510611263548
data/Potsdam/img_dir/val/2_13_1024_4096_1536_4608.png,1.0,0,1.0,A_vs_B,0.36133432388305664,0.06181648561980253,3.3572235107421875,0.014914735414766973,0.0015726089477539062,0.00038446123784385486,0.0,0.0,0.03469353914260864,1.0,0.0008441823472042523
data/Potsdam/img_dir/val/2_13_1024_4096_1536_4608.png,0.9999960064888,0,1.0,A_vs_C,0.2622809410095215,0.04487059475564984,1.7967720031738281,0.007982304110003722,0.00032019615173339844,7.827947883934158e-05,8.893013000488281e-05,1.2056327250320464e-05,0.012491226196289062,0.9999879598617554,0.00030394341166802236
